,0
0,6.2760093212127686
1,6.199004888534546
2,5.700990438461304
3,5.649999141693115
4,5.916001796722412
5,5.566998481750488
6,6.100006341934204
7,5.636993885040283
8,5.818006753921509
9,5.988052845001221
10,6.063963890075684
11,5.4900031089782715
12,6.001000165939331
13,5.910998821258545
14,6.136008262634277
15,6.252001047134399
16,6.4840004444122314
17,6.078003883361816
18,5.7919921875
19,6.6519997119903564
20,6.513007640838623
21,5.937967777252197
22,5.809994697570801
23,5.716998100280762
24,5.291041851043701
25,6.373987436294556
26,6.373006105422974
27,6.005992889404297
28,6.087998867034912
29,6.01600980758667
30,5.968001842498779
31,6.494002819061279
32,6.06900429725647
33,6.164994716644287
34,6.93300724029541
35,6.132002830505371
36,5.906991720199585
37,6.2880072593688965
38,5.868001937866211
39,5.8070008754730225
40,5.981000900268555
41,6.115993022918701
42,6.403003454208374
43,5.391995668411255
44,6.103007793426514
45,5.837000846862793
46,5.805994510650635
47,5.786007881164551
48,6.5220396518707275
49,5.849946975708008
50,5.968005657196045
51,6.004001140594482
52,6.458000659942627
53,6.048004150390625
54,6.7029993534088135
55,6.268011093139648
56,6.6769983768463135
57,6.496000528335571
58,6.217000722885132
59,6.624000787734985
60,5.832991361618042
61,6.092007875442505
62,6.341001033782959
63,6.249993324279785
64,6.142997980117798
65,6.380997896194458
66,6.0710039138793945
67,6.4280126094818115
68,6.3609960079193115
69,6.1920177936553955
70,6.533000946044922
71,6.650000095367432
72,6.055002450942993
73,6.062992811203003
74,6.0620081424713135
75,6.310998916625977
76,6.071000337600708
77,5.949995517730713
78,6.464009046554565
79,6.298006772994995
80,6.230002403259277
81,6.3159942626953125
82,6.400007486343384
83,6.817002534866333
84,5.862001419067383
85,5.8610007762908936
86,6.255000352859497
87,6.861008167266846
88,6.804003953933716
89,6.597992420196533
90,5.962007284164429
91,6.325995922088623
92,6.448003053665161
93,6.24100136756897
94,6.218999624252319
95,7.234009504318237
96,6.617996454238892
97,6.320000886917114
98,5.912992000579834
99,6.192006826400757
100,6.334003686904907
101,6.107000112533569
102,6.643000364303589
103,6.394000768661499
104,6.69800066947937
105,6.627001047134399
106,6.2440009117126465
107,6.446007013320923
108,6.606994390487671
109,6.244006395339966
110,6.63300085067749
111,6.563996315002441
112,6.6250457763671875
113,6.437962770462036
114,6.060992956161499
115,6.466998815536499
116,6.184006452560425
117,6.496001720428467
118,6.632998466491699
119,6.572999000549316
120,6.491000413894653
121,6.677998065948486
122,6.505994558334351
123,6.126000642776489
124,6.20900297164917
125,6.574002981185913
126,6.5509889125823975
127,6.6171252727508545
128,6.857006311416626
129,6.696000337600708
130,6.480000257492065
131,6.181000232696533
132,7.006993055343628
133,6.23600959777832
134,6.440001487731934
135,6.2529990673065186
136,6.585001468658447
137,6.252999305725098
138,6.101001977920532
139,6.853001356124878
140,6.219993352890015
141,6.314006567001343
142,6.233001708984375
143,6.415998935699463
144,6.5590009689331055
145,6.942002534866333
146,6.228992223739624
147,6.699011325836182
148,7.025994539260864
149,6.630005836486816
150,6.284050941467285
151,5.91799783706665
152,6.906002998352051
153,6.58500599861145
154,6.8659913539886475
155,6.785008192062378
156,6.765995740890503
157,6.735006093978882
158,6.613991737365723
159,7.05901312828064
160,6.383000135421753
161,6.32900071144104
162,6.51999831199646
163,6.408991575241089
164,6.854001998901367
165,6.871000528335571
166,6.598999261856079
167,6.7949912548065186
168,6.412009000778198
169,7.139999628067017
170,6.511998414993286
171,6.857008934020996
172,6.295948266983032
173,6.5799949169158936
174,6.47999906539917
175,6.732006549835205
176,6.81200098991394
177,6.4100024700164795
178,6.960992336273193
179,6.706998348236084
180,7.112994194030762
181,6.869008779525757
182,6.29399299621582
183,6.488006830215454
184,6.456000328063965
185,6.850001573562622
186,6.82800030708313
187,6.317999601364136
188,6.805994272232056
189,6.463006019592285
190,6.798003673553467
191,6.521998405456543
192,6.687999248504639
193,6.811002016067505
194,7.107000827789307
195,6.561999320983887
196,6.593001365661621
197,6.655991792678833
198,6.430008888244629
199,6.570000648498535
200,7.011007308959961
201,6.73400092124939
202,6.835000038146973
203,7.110995531082153
204,6.71699333190918
205,6.937006235122681
206,6.547995567321777
207,6.454000949859619
208,6.689091682434082
209,6.597001552581787
210,6.546997785568237
211,6.668993949890137
212,6.841999053955078
213,6.616997957229614
214,6.985010385513306
215,6.761991262435913
216,7.594008445739746
217,7.0590009689331055
218,7.059001207351685
219,6.943000793457031
220,6.80199408531189
221,6.787001371383667
222,7.134992599487305
223,6.732017278671265
224,6.997008800506592
225,6.890010356903076
226,6.96299147605896
227,6.774005651473999
228,6.658000230789185
229,6.504001617431641
230,6.996996879577637
231,6.977009296417236
232,6.9069983959198
233,6.812001466751099
234,6.766999244689941
235,6.888000249862671
236,6.597001314163208
237,6.704004526138306
238,6.252993822097778
239,6.5820066928863525
240,6.649991512298584
241,6.640007734298706
242,6.781003713607788
243,7.042003154754639
244,6.861997604370117
245,6.807995796203613
246,6.543999671936035
247,6.615006923675537
248,6.633000135421753
249,7.221999883651733
250,6.916002035140991
251,6.693999528884888
252,6.97199821472168
253,6.82199239730835
254,7.220008611679077
255,7.5149946212768555
256,7.0090062618255615
257,6.791003465652466
258,6.927002668380737
259,6.729000806808472
260,6.751994609832764
261,6.8530097007751465
262,6.924997806549072
263,7.13900089263916
264,7.103995084762573
265,6.661998987197876
266,6.4709930419921875
267,6.948009252548218
268,7.157003402709961
269,6.873000621795654
270,6.7219884395599365
271,6.887006521224976
272,6.480003356933594
273,7.291001796722412
274,7.232000827789307
275,7.323002338409424
276,6.739001274108887
277,6.819000959396362
278,7.369062900543213
279,6.724928140640259
280,7.300004005432129
281,7.138000011444092
282,7.24199914932251
283,6.896998882293701
284,6.995006322860718
285,6.381001234054565
286,7.321998357772827
287,6.590000867843628
288,7.294008255004883
289,7.281001329421997
290,7.173990964889526
291,6.934046030044556
292,6.611928701400757
293,7.128999948501587
294,6.885993480682373
295,7.139002084732056
296,7.149999618530273
297,7.262994289398193
298,7.0100014209747314
299,6.555001735687256
300,8.524007797241211
301,8.084993839263916
302,8.573006629943848
303,8.32700228691101
304,8.05299973487854
305,8.272000074386597
306,8.143000364303589
307,8.017990827560425
308,8.35300874710083
309,7.91799259185791
310,8.244997262954712
311,8.02400803565979
312,8.759004354476929
313,8.22299337387085
314,8.184000730514526
315,8.46399998664856
316,7.728998899459839
317,8.425001382827759
318,8.19700837135315
319,8.445001602172852
320,8.622992277145386
321,7.9850077629089355
322,8.29300045967102
323,7.935000658035278
324,8.194005250930786
325,7.861998081207275
326,7.935000896453857
327,8.211000919342041
328,8.182001113891602
329,8.101992130279541
330,7.977009057998657
331,8.462999105453491
332,8.170001745223999
333,8.219003200531006
334,8.422998666763306
335,8.902997970581055
336,8.246009349822998
337,7.841993570327759
338,8.765005350112915
339,7.994001388549805
340,8.346998929977417
341,8.170001029968262
342,8.466991901397705
343,8.384999752044678
344,8.475001573562622
345,8.66500735282898
346,8.693004131317139
347,8.133994579315186
348,8.035992860794067
349,8.49500036239624
350,8.823006868362427
351,8.595003366470337
352,8.504005432128906
353,8.47300100326538
354,8.217002153396606
355,8.612003803253174
356,8.408992290496826
357,8.333009481430054
358,8.456994533538818
359,8.65199899673462
360,7.969010829925537
361,8.274998188018799
362,8.02600359916687
363,7.994000434875488
364,7.877001523971558
365,8.118000268936157
366,7.988994121551514
367,7.979006290435791
368,8.215995073318481
369,8.504006147384644
370,8.426990985870361
371,8.533010482788086
372,8.45599913597107
373,8.052993774414062
374,8.126995325088501
375,8.064999103546143
376,8.470005512237549
377,8.231990575790405
378,8.866044759750366
379,8.44093942642212
380,8.197057962417603
381,7.8340208530426025
382,8.15800142288208
383,8.687998533248901
384,8.168002843856812
385,8.577998876571655
386,7.9939939975738525
387,8.198006629943848
388,7.971999406814575
389,8.125001907348633
390,8.27498984336853
391,8.109012126922607
392,8.286001682281494
393,7.992991924285889
394,8.590009689331055
395,8.62111210823059
396,8.430006742477417
397,8.08699893951416
398,8.395994424819946
399,8.09999680519104
400,8.751002073287964
401,7.757993698120117
402,7.951009511947632
403,9.008993148803711
404,7.902003049850464
405,8.134005546569824
406,8.302992105484009
407,8.517045736312866
408,8.2930006980896
409,7.722991228103638
410,8.271008253097534
411,8.322000741958618
412,8.156998634338379
413,8.171000480651855
414,8.210000991821289
415,8.828999757766724
416,8.37800145149231
417,8.13200044631958
418,8.593000650405884
419,8.289000034332275
420,8.815053939819336
421,9.00100302696228
422,7.969990968704224
423,8.039010286331177
424,7.8620007038116455
425,8.126999855041504
426,8.498993635177612
427,8.395999431610107
428,8.279000997543335
429,8.21300745010376
430,8.229992866516113
431,7.743008613586426
432,8.485996723175049
433,8.092000484466553
434,8.144000768661499
435,7.847003221511841
436,8.198997735977173
437,7.854999780654907
438,8.442002058029175
439,8.087993383407593
440,8.359997510910034
441,8.073999643325806
442,8.447000503540039
443,8.458219766616821
444,8.191976308822632
445,7.913009405136108
446,7.8220014572143555
447,8.385999917984009
448,8.044002532958984
449,8.148001432418823
450,8.14199161529541
451,8.143009662628174
452,8.46699571609497
453,8.123001337051392
454,8.279000520706177
455,8.827001094818115
456,8.205997705459595
457,7.9889984130859375
458,8.483006238937378
459,7.961000442504883
460,8.871993064880371
461,7.974008083343506
462,8.088000774383545
463,8.054006099700928
464,8.703999757766724
465,8.648999452590942
466,8.270000219345093
467,8.080991744995117
468,8.154008626937866
469,8.198991298675537
470,8.189000606536865
471,8.194009065628052
472,8.280998945236206
473,8.07199239730835
474,7.94600772857666
475,8.100000381469727
476,8.695993185043335
477,8.113006830215454
478,7.978991508483887
479,8.474002599716187
480,8.541999101638794
481,8.171998739242554
482,8.109008550643921
483,8.552000522613525
484,8.662994146347046
485,7.956997394561768
486,8.01600980758667
487,8.545978307723999
