,0
0,0.5350000858306885
1,0.4249992370605469
2,0.5049996376037598
3,0.43599796295166016
4,0.418001651763916
5,0.47499895095825195
6,0.5549931526184082
7,0.6039986610412598
8,0.5880022048950195
9,0.4960510730743408
10,0.3399975299835205
11,0.5549931526184082
12,0.6500058174133301
13,0.44098806381225586
14,0.4530344009399414
15,0.49294447898864746
16,1.038987398147583
17,0.5649988651275635
18,0.44700026512145996
19,0.4219980239868164
20,0.4930000305175781
21,0.5270025730133057
22,0.406998872756958
23,0.5408501625061035
24,0.5460085868835449
25,0.3930487632751465
26,0.4169495105743408
27,0.49199676513671875
28,0.46899890899658203
29,0.3260304927825928
30,0.42800140380859375
31,0.5130054950714111
32,0.4979994297027588
33,0.3549990653991699
34,0.4569997787475586
35,0.42299556732177734
36,0.5400638580322266
37,0.47494053840637207
38,0.50705885887146
39,0.5029842853546143
40,0.5410001277923584
41,0.43499231338500977
42,0.5920050144195557
43,0.5139992237091064
44,0.4680006504058838
45,0.53230881690979
46,0.5135335922241211
47,0.5460000038146973
48,0.4910001754760742
49,0.4910001754760742
50,0.44600749015808105
51,0.5289995670318604
52,0.4869999885559082
53,0.5709905624389648
54,0.46900200843811035
55,0.4629998207092285
56,0.5079982280731201
57,0.5889999866485596
58,0.4529995918273926
59,0.4899923801422119
60,0.47100114822387695
61,0.4779999256134033
62,0.5670020580291748
63,0.5319998264312744
64,0.42999792098999023
65,0.45100831985473633
66,0.6349987983703613
67,0.5159993171691895
68,0.46599841117858887
69,0.47500038146972656
70,0.4230000972747803
71,0.46699976921081543
72,0.5340008735656738
73,0.36700010299682617
74,0.47699952125549316
75,0.4680001735687256
76,0.5169994831085205
77,0.5399999618530273
78,0.4889986515045166
79,0.5439949035644531
80,0.5089972019195557
81,0.5270004272460938
82,0.48200082778930664
83,0.5049996376037598
84,0.4369995594024658
85,0.45300793647766113
86,0.5159995555877686
87,0.46099400520324707
88,0.46500658988952637
89,0.43599987030029297
90,0.48099780082702637
91,0.4949991703033447
92,0.5830004215240479
93,0.5950026512145996
94,0.4920012950897217
95,0.4519987106323242
96,0.4739997386932373
97,0.5969944000244141
98,0.5049996376037598
99,0.5378162860870361
100,0.4680016040802002
101,0.43599820137023926
102,0.4649970531463623
103,0.5429980754852295
104,0.5210011005401611
105,0.514998197555542
106,0.3442409038543701
107,0.48450398445129395
108,0.4850034713745117
109,0.4999969005584717
110,0.562993049621582
